;Summons Number;Plate ID;Registration State;Plate Type;Issue Date;Violation Code;Vehicle Body Type;Vehicle Make;Issuing Agency;Street Code1;Street Code2;Street Code3;Vehicle Expiration Date;Violation Location;Violation Precinct;Issuer Precinct;Issuer Code;Issuer Command;Issuer Squad;Violation Time;Time First Observed;Violation County;Violation In Front Of Or Opposite;Number;Street;Intersecting Street;Date First Observed;Law Section;Sub Division;Violation Legal Code;Days Parking In Effect    ;From Hours In Effect;To Hours In Effect;Vehicle Color;Unregistered Vehicle?;Vehicle Year;Meter Number;Feet From Curb;Violation Post Code;Violation Description;No Standing or Stopping Violation;Hydrant Violation;Double Parking Violation
8492491;7647131382;17743MD;NY;COM;06/03/2014;10;DELV;PETER;T;10010;18710;18730;20150228;19.0;19;19;354164;T103;H;1031A;;NY;F;1665;1st Ave;;0.0;408.0;b;;YYYYYYY;;;WH;;2013.0;;0.0;56 7;10-No Stopping;;;
3360456;7058544190;935YEU;CT;PAS;11/20/2013;14;4DSD;HONDA;T;34770;0;0;88880088;18.0;18;18;358603;T102;K;0353P;;NY;I;N;W 50th St;60ft W/of 6th Ave;0.0;408.0;c;;YYYYYYY;;;TAN;;0.0;;0.0;99 -;14-No Standing;;;
5974801;7076929259;HRB4523;PA;PAS;03/08/2014;20;SUBN;FORD;T;8790;0;0;20140088;114.0;114;114;356318;T401;J;0159P;;Q;I;N;37th Ave;20ft W/of Crescent S;0.0;408.0;d;;YYYYYYY;;;RED;;0.0;;0.0;11-A;20A-No Parking (Non-COM);;;
4578211;7753444050;GFM9806;NY;OMS;12/18/2013;21;SUBN;CADIL;T;77150;72920;48020;20140930;49.0;49;49;358898;T202;A;1252P;;BX;F;2435;White Plains Rd;;0.0;408.0;d1;;Y;1130A;0100P;WHITE;;2013.0;;0.0;02A;21-No Parking (street clean);;;
1673401;7863086206;AN204W;NJ;PAS;09/24/2013;69;DELV;INTER;T;18170;25390;27790;88880088;18.0;18;18;354154;T106;M;0140P;;NY;F;59;E 59th St;;0.0;408.0;h1;;Y;;;WHITE;;0.0;;0.0;99 -;69-Failure to Disp Muni Recpt;;;
2697165;7097330429;496WW4;MA;PAS;10/29/2013;46;4DSD;CHRYS;T;36810;25290;10810;20150488;32.0;32;32;345560;T103;A;1008A;;NY;O;259;W 152nd St;;0.0;408.0;f1;;;;;BLACK;;0.0;;0.0;CC3;46A-Double Parking (Non-COM);;;
2951511;7727874050;AD73578;AZ;PAS;11/06/2013;78;DELV;FORD;T;50630;10775;53970;20130088;90.0;90;90;341120;T802;B;0247A;;K;F;116;Hope St;;0.0;408.0;k6;;YYYYYYY;0900P;0500A;WHITE;;0.0;;0.0;07 -;78-Nighttime PKG on Res Street;;;
4205926;7938682226;GAX4356;NY;PAS;01/25/2014;38;4DSD;NISSA;T;20640;13810;16310;20140707;5.0;5;5;358936;T101;F;0141P;;NY;F;110;Forsyth St;;0.0;408.0;h1;;Y;0900A;0700P;WH;;2012.0;;0.0;71 -;38-Failure to Display Muni Rec;;;
515971;7727860130;FCX2763;NY;PAS;08/13/2013;40;2DSD;NS/OT;T;63030;27430;90130;20150102;88.0;88;88;346022;T802;A;0946P;;K;F;438;Myrtle Ave;;0.0;408.0;e2;;YYYYYYY;;;OTHER;;2011.0;;2.0;01 -;40-Fire Hydrant;;;
6184841;5073035150;WNK1016;VA;PAS;03/15/2014;7;;TOYOT;V;0;0;0;0;;0;0;0;;;0758P;;;;;GRAND CONCOURSE(S/B);@E 162 ST.-XZ-3;0.0;1111.0;D;T;;;;GR;;1994.0;;0.0;;FAILURE TO STOP AT RED LIGHT;;;
4709085;7061816752;15723MA;NY;COM;12/03/2013;14;DELV;CHEVR;T;34470;10610;10810;20150209;14.0;14;14;358859;T102;M;0706P;;NY;F;260;W 35th St;;0.0;408.0;c;;YYYYYYY;;;WH;;2008.0;;0.0;89 -;14-No Standing;;;
5001922;1359193807;EKZ8550;NY;PAS;12/17/2013;46;SDN;NISSA;P;31530;85330;83330;20141102;79.0;79;79;927565;0079;0000;1257P;;K;F;894;DEKALB AVE;;0.0;408.0;E2;;BBBBBBB;ALL;ALL;GY;0.0;2001.0;-;0.0;;;;;
1972870;7551982528;MC855B;NJ;PAS;10/04/2013;21;4DSD;ME/BE;T;87330;93230;31530;88888888;88.0;88;88;356970;T301;F;1139A;;K;F;275;Vanderbilt Ave;;0.0;408.0;d1;;Y;1130A;0100P;BLACK;;0.0;;0.0;N -;21-No Parking (street clean);;;
8039463;7806663617;FCR6856;NY;PAS;05/17/2014;51;4DSD;NISSA;T;8530;6380;6480;20140628;66.0;66;66;355099;T302;L;0326P;;K;F;1332;39th St;;0.0;408.0;e3;;;;;RD;;2005.0;;0.0;J 32;51-Sidewalk;;;
1889818;7066565265;33292MB;NY;COM;10/02/2013;14;DELV;HINO;T;24990;24985;13610;20131231;1.0;1;1;354109;T105;J;1230P;;NY;F;59;Liberty St;;0.0;408.0;c;;YYYYYYY;;;WH;;2012.0;;0.0;123;14-No Standing;;;
6259483;7143579361;EYC8811;NY;PAS;03/18/2014;37;SUBN;FORD;T;0;40404;40404;20160330;108.0;108;108;358645;T401;R;1253P;1247P;Q;I;;Sunnyside Lot;;0.0;408.0;h1;;Y;0800A;1000P;BK;;2013.0;401-3015;0.0;38 4;37-Expired Muni Meter;;;
787179;7314903128;FLX4493;NY;PAS;08/23/2013;37;SUBN;HONDA;T;5580;0;0;20150427;68.0;68;68;357060;T302;N;1148A;1200P;K;I;N;5th Ave;25ft E/of 89th St;0.0;408.0;h1;;Y;0830A;0700P;BR;;2011.0;309-1474;0.0;32 -;37-Expired Muni Meter;;;
1762433;7060964782;DWW7612;NY;PAS;09/27/2013;31;4DSD;LEXUS;T;18170;25390;27790;20150305;18.0;18;18;357346;T106;I;0518P;;NY;F;59;E 59th St;;0.0;408.0;l3;;Y;;;BL;;2010.0;;0.0;21 -;31-No Stand (Com. Mtr. Zone);;;
1634643;7506620728;FGR6135;NY;PAS;09/23/2013;14;4DSD;DODGE;T;64410;0;0;20150412;84.0;84;84;358581;T301;H;0913A;;K;I;W;New Dock St;20ft N/of Water St;0.0;408.0;c;;YYYYYYY;;;BLACK;;2004.0;;0.0;M -;14-No Standing;;;
549211;7977091495;FDV2925;NY;PAS;08/14/2013;20;4DSD;TOYOT;T;37070;11710;25960;20150525;33.0;33;33;356308;T800;A2;0154A;;NY;F;502;W 165th St;;0.0;408.0;d;;YYYYYYY;;;WH;;1998.0;;0.0;E -;20A-No Parking (Non-COM);;;
8259400;7061377525;35152MA;NY;COM;05/27/2014;69;VAN;FORD;T;27790;0;0;20150131;14.0;14;14;359628;T102;K;0304P;;NY;I;W;Park Ave;40ft N/of E 41st St;0.0;408.0;h1;;Y;0700A;0700P;WH;;2010.0;;0.0;MC 9;69-Failure to Disp Muni Recpt;;;
5082824;7897525077;FJP6459;NY;PAS;12/31/2013;38;SUBN;BMW;T;10410;17410;17430;20150602;13.0;13;13;358627;T102;K;0220P;;NY;F;155;5th Ave;;0.0;408.0;h1;;Y;0900A;0700P;BK;;2012.0;;0.0;03 -;38-Failure to Display Muni Rec;;;
4435235;7097027423;GHK3886;NY;OMS;12/03/2013;38;4DSD;HYUND;T;44930;87630;62530;20140930;90.0;90;90;358894;T301;P;0553P;;K;F;61;Graham Ave;;0.0;408.0;h1;;Y;0800A;0700P;RD;;2013.0;;0.0;15 -;38-Failure to Display Muni Rec;;;
1074988;7094537001;GDZ5225;NY;PAS;09/04/2013;46;VAN;CHEVR;T;10210;17850;17870;20150219;17.0;17;17;353071;T106;C;0833A;;NY;F;694;3rd Ave;;0.0;408.0;f1;;;;;WH;;1998.0;;0.0;37 -;46A-Double Parking (Non-COM);;;
187107;7098112331;GHX4543;NY;PAS;08/01/2013;40;SUBN;HONDA;T;8730;6280;6380;20150707;66.0;66;66;353406;T302;A;0847A;;K;F;1237;43rd St;;0.0;408.0;e2;;YYYYYYY;;;GY;;2013.0;;0.0;01 -;40-Fire Hydrant;;;
6615412;7438791063;DBP1816;NY;PAS;03/29/2014;20;SUBN;HYUND;T;24140;18040;51090;20150217;103.0;103;103;358605;T402;D;0422P;;Q;O;89-74;162nd St;;0.0;408.0;d;;Y;0800A;0600P;RED;;2001.0;;0.0;10 4;20A-No Parking (Non-COM);;;
3600740;7771269370;W775ZG;NY;PAS;11/29/2013;38;4DSD;NISSA;T;35480;14080;14130;20140707;70.0;70;70;356534;T302;I;0434P;;K;F;1022;E 15th St;;0.0;408.0;h1;;YYYYY;0800A;0700P;TN;;1998.0;;0.0;02 -;38-Failure to Display Muni Rec;;;
6905688;7862759990;TC98DA;MA;PAS;04/21/2014;31;SUBN;TOYOT;T;34430;10410;13610;20150888;14.0;14;14;359573;T102;K;0413P;;NY;F;2;W 33rd St;;0.0;408.0;l3;;YYYYY;0700A;0700P;OTHER;;0.0;;0.0;MC 9;31-No Stand (Com. Mtr. Zone);;;
2703875;7656786168;T617230C;NY;OMT;10/29/2013;14;SUBN;TOYOT;T;18210;10410;25390;20140430;19.0;19;19;355253;T103;D;0439P;;NY;F;25;E 61st St;;0.0;408.0;c;;Y;0800A;0700P;BLACK;;2008.0;;0.0;C -;14-No Standing;;;
5297959;7830789289;FWY4251;NY;PAS;02/10/2014;71;SUBN;JEEP;T;64290;28790;7240;20140714;114.0;114;114;357759;T401;Q;1056A;;Q;F;24-31;Steinway St;;0.0;408.0;j6;;YYYYYYY;;;WHITE;;0.0;;0.0;25 -;71A-Insp Sticker Expired (NYS);;;
1866449;5070978380;FWP9430;NY;PAS;10/01/2013;7;4DSD;ME/BE;V;0;0;0;0;;0;0;0;;;0459P;;;;;WHITE PLAINS RD.(S/B;)@WATSON AVE.-XT-2;0.0;1111.0;D;T;;;;GY;;2007.0;;0.0;;FAILURE TO STOP AT RED LIGHT;;;
2016291;7037393563;83915MB;NY;COM;10/05/2013;37;VAN;DODGE;T;18070;25390;27790;20131231;18.0;18;18;358128;T503;E1;1039A;0914A;NY;F;59;E 54th St;;0.0;408.0;h1;;Y;0800A;1200A;GY;;2006.0;143-5462;0.0;17 -;37-Expired Muni Meter;;;
1374573;1361479462;16223TC;NY;TRC;09/13/2013;47;TRC;PETER;X;0;40404;40404;20140131;17.0;17;401;916679;0401;0000;0817A;;NY;O;500;LEXINGTON;;0.0;408.0;L2;;YYYYYYB;0700A;0700P;RD;0.0;2003.0;-;0.0;;;;;
2179769;7659318032;B77DAL;NJ;PAS;10/10/2013;17;SUBN;CHEVR;T;18550;24890;10210;88888888;19.0;19;19;355672;T103;Q;0215P;;NY;O;146;E 78th St;;0.0;408.0;c4;;YYYYYYY;;;BLACK;;0.0;;0.0;C -;17-No Stand (exc auth veh);;;
2275162;1354342781;GED8653;NY;PAS;10/15/2013;62;SDN;TOYOT;P;60810;20390;20490;20150408;106.0;106;106;940572;0106;0000;0825P;;Q;F;110-00;ROCKAWAY BLVD;;0.0;408.0;E2;;BBBBBBB;ALL;ALL;WHITE;0.0;2003.0;-;0.0;;;;;
1780739;7441081506;JDN2139;PA;PAS;09/28/2013;19;4DSD;VOLVO;T;44990;34990;34980;20130088;20.0;20;20;356259;T103;S;0439P;;NY;F;35;West End Ave;;0.0;408.0;c3;;YYYYYYY;;;OTHER;;0.0;;0.0;C -;19-No Stand (bus stop);;;
8338098;7709127447;51465JX;NY;COM;05/29/2014;38;PICK;CHEVR;T;11710;35650;35670;20160228;20.0;20;20;353511;T103;H;0308P;;NY;O;714;Amsterdam Ave;;0.0;408.0;h1;;Y;0900A;0700P;WH;;2008.0;;0.0;42 7;38-Failure to Display Muni Rec;;;
5887338;7808521309;2BC7165;MD;PAS;03/05/2014;40;4DSD;DODGE;T;72730;0;0;20150688;77.0;77;77;347607;T301;L;0733A;;K;I;N;Prospect Pl;20ft E/of New York A;0.0;408.0;e2;;YYYYYYY;;;BLACK;;0.0;;0.0;I 31;40-Fire Hydrant;;;
7651561;1370666100;10478MB;NY;COM;05/05/2014;20;SUBN;CHRYS;P;18390;10410;25390;20150430;19.0;19;19;932402;0019;0000;1156A;;NY;F;1;E 70 ST;;0.0;408.0;D;;YYYYYBB;0700A;0700P;GRAY;0.0;2014.0;-;0.0;;;;;
8361239;1366294245;562510;RI;PAS;05/30/2014;99;SDN;HONDA;P;83730;72030;53935;0;73.0;73;0;955530;PSA2;0000;1257A;;K;O;429;SUTTER AVE;;0.0;408.0;J3;;BBBBBBB;ALL;ALL;WHITE;0.0;0.0;-;0.0;;;;;
8215229;7831165137;21775MC;NY;COM;05/23/2014;42;VAN;FRUEH;T;34430;10410;13610;88888888;14.0;14;14;345058;T102;C;1154A;;NY;F;51;W 33rd St;;0.0;408.0;h1;;YYYYY;0700A;0700P;WHITE;;1999.0;144-3322;0.0;MC 9;42-Exp. Muni-Mtr (Com. Mtr. Z);;;
2736858;7278281489;41677JV;NY;COM;10/30/2013;14;VAN;DODGE;T;27100;28870;14410;88888888;1.0;1;1;354109;T105;J;1009A;;NY;O;19;Nassau St;;0.0;408.0;c;;YYYYYYY;;;OTHER;;2006.0;;0.0;123;14-No Standing;;;
478392;7089054342;ELJ2006;NY;PAS;08/12/2013;38;4DSD;ME/BE;T;22030;22680;23030;20140904;60.0;60;60;357076;T302;P;0410P;;K;F;3089;Brighton 6th St;;0.0;408.0;h1;;Y;0900A;0700P;SILVE;;2011.0;;0.0;41 -;38-Failure to Display Muni Rec;;;
583868;1360342618;83224JN;NY;COM;08/16/2013;46;SUBN;FORD;X;35690;9340;9540;20150731;111.0;111;111;942475;0111;0000;0945A;;Q;F;40-18;BELL BLVD;;0.0;408.0;F1;;BBBBBBB;ALL;ALL;WHITE;0.0;1999.0;-;0.0;;;;;
8825351;7042033826;VUG96W;NJ;PAS;06/16/2014;20;SUBN;SUBAR;T;66630;19530;18630;88888888;94.0;94;94;345278;T730;C;0646A;;K;F;125;N 10th St;;0.0;408.0;d;;Y;0600A;0700P;GREY;;0.0;;0.0;09 3;20A-No Parking (Non-COM);;;
1705299;7761958865;FAL6117;NY;PAS;09/25/2013;20;4DSD;VOLKS;T;13870;0;0;20140429;104.0;104;104;345475;T402;M;0202A;;Q;I;W;66th Pl;70ft S/of Myrtle Ave;0.0;408.0;d;;YYYYYYY;;;GY;;2007.0;;0.0;A -;20A-No Parking (Non-COM);;;
8463385;7993182013;DCG8642;NY;PAS;06/02/2014;37;SUBN;VOLVO;T;24890;18770;18790;20150111;19.0;19;19;357701;T103;R;0601P;0537P;NY;O;1349;Lexington Ave;;0.0;408.0;h1;;YYYYY;1000A;0700P;BR;;2010.0;127-4752;0.0;61 7;37-Expired Muni Meter;;;
893231;5070359903;GCA7860;NY;PAS;08/27/2013;7;PKUP;FORD;V;0;0;0;0;;0;0;0;;;0511P;;;;;QUEENS BLVD.  (E/B);@  58TH  ST.-Q1-3;0.0;1111.0;D;T;;;;WH;;2001.0;;0.0;;FAILURE TO STOP AT RED LIGHT;;;
1094633;7287056732;FCW9970;NY;PAS;09/04/2013;71;SUBN;BUICK;T;35450;44990;29690;20140831;24.0;24;24;354212;T103;G;1052A;;NY;F;328;W 84th St;;0.0;408.0;j6;;YYYYYYY;;;TAN;;2011.0;;0.0;56 -;71A-Insp Sticker Expired (NYS);;;
7492392;7335159933;81013MB;NY;COM;04/28/2014;21;VAN;CHEVR;T;18610;10210;10110;20160228;19.0;19;19;347489;T103;B;0943A;;NY;F;235;E 81st St;;0.0;408.0;d1;;Y  Y;0900A;1030A;WH;;0.0;;0.0;A 77;21-No Parking (street clean);;;
6295096;7204362184;FJP4128;NY;PAS;03/19/2014;20;SUBN;FORD;T;54050;35130;35180;20140430;62.0;62;62;358854;T302;P;0509P;;K;F;815;Kings Hwy;;0.0;408.0;d;;YYYYYYY;;;WH;;1998.0;;0.0;04 3;20A-No Parking (Non-COM);;;
8080505;7977999298;BLANKPLATE;99;999;05/19/2014;74;MCY;VESPA;T;17930;0;0;88888888;17.0;17;17;358119;T503;E1;0337P;;NY;I;S;E 47th St;200ft E/of Park Ave;0.0;408.0;j2;;;;;WHITE;;2010.0;;0.0;17 7;74-Missing Display Plate;;;
7461800;5073286601;FYF1121;NY;PAS;04/13/2014;7;SUBN;FORD;V;0;0;0;0;;0;0;0;;;0452P;;;;;BRUCKNER BLVD.(E/B)@;BRONX RIVER PKWY RAM;0.0;1111.0;D;T;;;;GL;;2012.0;;0.0;;FAILURE TO STOP AT RED LIGHT;;;
1698452;7092567440;EXA4561;NY;PAS;09/25/2013;37;SUBN;HONDA;T;36400;54580;22740;20140406;109.0;109;109;357703;T401;G;0507P;0429P;Q;F;139-24;Booth Memorial Ave;;0.0;408.0;h1;;Y;0900A;0700P;WH;;1991.0;451-8906;0.0;06 -;37-Expired Muni Meter;;;
871803;7838376907;42325JM;NY;COM;08/27/2013;42;VAN;CHEVR;T;34290;13610;10510;88888888;13.0;13;13;358200;T102;H;1230P;;NY;F;11;W 26th St;;0.0;408.0;h1;;YYYYY;0800A;0700P;WHITE;;1993.0;144-6790;0.0;99 -;42-Exp. Muni-Mtr (Com. Mtr. Z);;;
9003832;8003407000;AWMA70;FL;PAS;06/21/2014;19;2DSD;HONDA;T;51090;18890;18890;20150188;102.0;102;102;356551;T402;A;1215P;;Q;F;96-06;Jamaica Ave;;0.0;408.0;c3;;YYYYYYY;;;BLACK;;0.0;;0.0;19 4;19-No Stand (bus stop);;;
4796994;7502233234;EMN7610;NY;PAS;12/18/2013;37;SUBN;LEXUS;T;77030;0;0;20141024;61.0;61;61;355311;T802;A;0948P;0701P;K;I;S;Shore Pky;40ft E/of Sheepshead;0.0;408.0;h1;;Y;0900A;1000P;GY;;2011.0;334-3049;0.0;02 -;37-Expired Muni Meter;;;
1443745;7044749094;W31CBD;NJ;PAS;09/17/2013;14;4DSD;TOYOT;T;29610;32940;14710;88888888;1.0;1;1;331510;T105;C;0416P;;NY;F;41;River Ter;;0.0;408.0;c;;YYYYYYY;;;BLACK;;0.0;;0.0;089;14-No Standing;;;
2779531;7963042274;GFT8247;NY;PAS;10/31/2013;21;SUBN;TOYOT;T;93060;0;0;20150410;90.0;90;90;349496;T301;A;1142A;;K;I;W;Williamsburg St West;40ft N/of Lee Ave;0.0;408.0;d1;;Y  Y;1130A;0100P;GY;;2013.0;;0.0;14 -;21-No Parking (street clean);;;
8370890;7712386470;GJL4348;NY;PAS;05/30/2014;21;SUBN;HUMME;T;14510;0;0;20150625;20.0;20;20;355205;T103;B;0846A;;NY;I;E;Central Park West;65ft N/of W 67th St;0.0;408.0;d1;;Y  Y;0800A;0930A;GY;;2006.0;;0.0;CC1;21-No Parking (street clean);;;
8365110;7097162697;L62CJF;NJ;PAS;05/30/2014;37;4DSD;VOLKS;T;28830;14780;32480;88888888;61.0;61;61;357095;T302;G;0305P;0246P;K;F;2689;Coney Island Ave;;0.0;408.0;h1;;Y;0900A;0700P;BLACK;;0.0;306-3037;0.0;41 3;37-Expired Muni Meter;;;
3396528;7099149507;86812;NY;MED;11/21/2013;38;4DSD;BMW;T;68290;12740;12940;20150917;108.0;108;108;358566;T401;E;1006A;;Q;F;61-17;Woodside Ave;;0.0;408.0;h1;;Y;0800A;0700P;BK;;2013.0;;0.0;41 -;38-Failure to Display Muni Rec;;;
7609222;1365495425;EMN8074;NY;PAS;05/03/2014;71;SUBN;FORD;P;21020;26160;26190;20141016;40.0;40;163;954173;0163;0000;1221A;;BX;F;600;CONCORD AVE;;0.0;408.0;F1;;BBBBBBB;ALL;ALL;GY;0.0;2006.0;-;0.0;;;;;
2152635;7001319971;GRP43P;NJ;PAS;10/10/2013;21;4DSD;VOLVO;T;16140;8440;8590;88888888;115.0;115;115;354032;T401;M;0936A;;Q;O;34-41;77th St;;0.0;408.0;d1;;Y;0930A;1100A;GREY;;0.0;;0.0;V -;21-No Parking (street clean);;;
5780138;7983560450;BFM5232;TX;PAS;03/01/2014;38;4DSD;CHEVR;T;10110;18590;18610;88880088;19.0;19;19;358126;T103;E;0856A;;NY;F;1542;2nd Ave;;0.0;408.0;h1;;Y;0830A;0700P;OTHER;;0.0;;0.0;20 7;38-Failure to Display Muni Rec;;;
6640389;7751444794;GNK1320;NY;PAS;03/31/2014;10;SUBN;FORD;T;24980;12550;21125;20140425;45.0;45;45;346400;T202;O;0618A;;BX;F;177;Dreiser Loop;;0.0;408.0;b;;YYYYYYY;;;BLACK;;2011.0;;0.0;D 22;10-No Stopping;;;
3998545;7306375519;GEL4579;NY;PAS;01/16/2014;21;SUBN;ACURA;T;19310;10210;10110;20150513;23.0;23;23;358914;T103;F;1144A;;NY;F;215;E 118th St;;0.0;408.0;d1;;Y  Y;1130A;0100P;GY;;2006.0;;0.0;CC1;21-No Parking (street clean);;;
7988830;1366223974;AW65308;NY;TRA;05/15/2014;46;DELV;KENWO;P;10010;17130;31090;20150430;9.0;9;9;932017;0009;0000;1219A;;NY;F;130;1ST AVE;;0.0;408.0;F1;;BBBBBBB;ALL;ALL;WHITE;0.0;2007.0;-;0.0;;;;;
7096675;7291417685;89313JS;NY;COM;04/08/2014;8;VAN;GMC;T;10110;17250;17270;88888888;13.0;13;13;358881;T102;C;1059A;1056A;NY;O;221;2nd Ave;;20140408.0;408.0;p;;;;;WHITE;;2007.0;;0.0;99 6;08-Engine Idling;;;
4549746;7646274707;GCK6936;NY;PAS;12/23/2013;38;4DSD;NISSA;T;77050;73420;76950;20140922;43.0;43;43;358923;T202;C;0259P;;BX;F;1182;Wheeler Ave;;0.0;408.0;h1;;Y;0900A;0700P;BK;;2012.0;;0.0;03A;38-Failure to Display Muni Rec;;;
45175;4001477373;T606996C;NY;OMT;07/23/2013;5;4DSD;TOYOT;V;0;0;0;0;;0;0;0;;;0554P;;;;;EB E FORDHAM RD @ GR;AND CONCOURSE;0.0;1111.0;C;T;;;;GY;;2009.0;;0.0;;BUS LANE VIOLATION;;;
7562375;7006240578;42931JM;NY;COM;05/02/2014;40;DELV;INTER;T;59990;40404;40404;88888888;110.0;110;110;358897;T401;E;1249P;;Q;F;86-35-1B;Queens Blvd;;0.0;408.0;e2;;YYYYYYY;;;BROWN;;1996.0;;0.0;46 4;40-Fire Hydrant;;;
3147433;7076631155;CZC9863;NY;PAS;11/13/2013;21;4DSD;VOLKS;T;81430;5680;5780;20140714;78.0;78;78;357764;T302;E;1151A;;K;O;126;Sterling Pl;;0.0;408.0;d1;;Y;1130A;0100P;GY;;2003.0;;0.0;60 -;21-No Parking (street clean);;;
3269739;7813530718;EJN1780;NY;PAS;11/17/2013;20;SUBN;MITSU;T;61090;17990;18090;20141007;110.0;110;110;356513;T401;D;0238P;;Q;F;88-14;Roosevelt Ave;;0.0;408.0;d;;YYYYYYY;;;GY;;2004.0;;0.0;21 -;20A-No Parking (Non-COM);;;
1120668;7996265367;GCM9661;NY;PAS;09/05/2013;24;SUBN;HONDA;T;35710;11710;13610;20141210;24.0;24;24;332086;T103;O;0855A;;NY;F;214;W 97th St;;0.0;408.0;d5;;YYYYYYY;0700A;0400P;GR;;2012.0;;0.0;58 -;24-No Parking (exc auth veh);;;
7595840;8000607001;CKY4977;NY;PAS;05/02/2014;46;SUBN;SUBAR;T;14510;35450;35470;20150610;20.0;20;20;356225;T503;E1;1251P;;NY;F;241;Central Park West;;0.0;408.0;f1;;;;;GY;;1999.0;;0.0;C 77;46A-Double Parking (Non-COM);;;
8930891;7927528956;54179JM;NY;COM;06/19/2014;38;UTIL;GMC;T;10210;18550;18570;88888888;19.0;19;19;357806;T103;D;1003A;;NY;F;1379;3rd Ave;;0.0;408.0;h1;;Y;0900A;0700P;WHITE;;0.0;;0.0;05 7;38-Failure to Display Muni Rec;;;
7104818;7366852296;FJM3210;NY;PAS;04/14/2014;14;SUBN;HONDA;T;34550;10410;10510;20150307;14.0;14;14;333264;T108;M;1008P;;NY;O;70;W 39th St;;0.0;408.0;c;;YYYYYYY;1000P;0600A;BK;;2013.0;;0.0;13 8;14-No Standing;;;
480020;7197567488;FYC9500;NY;PAS;08/12/2013;71;SUBN;TOYOT;T;84430;0;0;20140627;66.0;66;66;353999;T302;P;0532P;;K;I;S;Tehama St;5ft E/of 36th St;0.0;408.0;j6;;YYYYYYY;;;OTHER;;2012.0;;0.0;01 -;71A-Insp Sticker Expired (NYS);;;
3038845;7345874448;GBD8978;NY;PAS;11/09/2013;71;4DSD;NISSA;T;40890;23800;23850;20140815;107.0;107;107;358921;T402;C;0245P;;Q;F;158-01;Cross Bay Blvd;;0.0;408.0;j6;;YYYYYYY;;;WH;;2012.0;;0.0;27 -;71A-Insp Sticker Expired (NYS);;;
4386502;1365114806;TSL568;NJ;PAS;12/10/2013;46;SUBN;GREAT;P;10810;36390;36410;0;32.0;32;32;907041;0032;0000;0837A;;;F;2457;8 AVE;;0.0;408.0;F1;;BBBBBBB;ALL;ALL;WHITE;0.0;0.0;-;0.0;;;;;
856373;1357676682;53568JZ;NY;COM;08/26/2013;46;DELV;INTER;S;9830;5280;5430;0;68.0;68;68;928157;0068;0000;1234P;;K;F;350;65TH STREET;;0.0;408.0;F1;;BBBBBBB;ALL;ALL;BRN;0.0;1995.0;-;0.0;;;;;
4406957;7047749597;C72DEP;NJ;PAS;12/03/2013;31;4DSD;TOYOT;T;13610;32990;33690;88888888;6.0;6;6;358599;T101;F;0417P;;NY;F;730;Broadway;;0.0;408.0;l3;;YYYYY;0700A;0600P;GREY;;0.0;;0.0;54 -;31-No Stand (Com. Mtr. Zone);;;
2158390;7509939008;GJB3402;NY;PAS;10/10/2013;21;SUBN;HYUND;T;80630;83930;47630;20150802;83.0;83;83;357362;T301;B;1121A;;K;F;81;St Nicholas Ave;;0.0;408.0;d1;;Y  Y;1100A;1230A;BL;;2007.0;;0.0;12 -;21-No Parking (street clean);;;
2551749;7210685546;GDX6766;NY;PAS;10/24/2013;38;4DSD;HONDA;T;28990;14810;14890;20150314;112.0;112;112;358612;T402;D;0824P;;Q;F;70-39;Austin St;;0.0;408.0;h1;;Y;0900A;1000P;BL;;2003.0;;0.0;03 -;38-Failure to Display Muni Rec;;;
3747651;7024286945;GMB9053;NY;PAS;01/08/2014;20;4DSD;TOYOT;T;0;0;0;20140118;46.0;46;46;357708;T201;M;0751A;;BX;I;E;Ryer Ave;60ft S/of E 183rd St;0.0;408.0;d;;YYYYYYY;0700A;0400P;GREEN;;2005.0;;0.0;O -;20A-No Parking (Non-COM);;;
534731;7997530095;GDF9699;NY;PAS;08/14/2013;20;SUBN;ROVER;T;45470;14010;21690;20141231;1.0;1;1;353272;T800;B2;1132P;;NY;F;21;Wooster St;;0.0;408.0;d;;YYYYYYY;;;BL;;2012.0;;0.0;F -;20A-No Parking (Non-COM);;;
8141556;7298725490;FXK5930;NY;PAS;05/21/2014;40;SUBN;CHRYS;T;11790;12790;49790;20140510;104.0;104;104;357676;T401;K;0931A;;Q;O;61-80;56th St;;0.0;408.0;e2;;YYYYYYY;;;TN;;2004.0;;5.0;62-A;40-Fire Hydrant;;;
4302117;7677145395;DJX8883;NY;PAS;01/29/2014;70;VAN;CHEVR;T;45890;8210;8290;20140117;109.0;109;109;357061;T401;N;0225P;;Q;O;32-44;Francis Lewis Blvd;;0.0;408.0;j3;;YYYYYYY;;;WH;;2002.0;;0.0;A -;70A-Reg. Sticker Expired (NYS);;;
9072876;7487391980;528ZSV;CT;PAS;06/25/2014;38;SUBN;FORD;T;29320;69820;43820;88880088;52.0;52;52;359308;T201;D;0922A;;BX;O;234;E Gun Hill Rd;;0.0;408.0;h1;;Y;0900A;0700P;GREY;;0.0;;0.0;06 2;38-Failure to Display Muni Rec;;;
